Componente 1,species
-2.7701024260279032,setosa
-2.849368705043098,setosa
-2.997406546594905,setosa
-2.4056144850974865,setosa
-2.209489237783682,setosa
-2.714451426757706,setosa
-2.538148258998943,setosa
-2.8394621676428486,setosa
-2.5430857498303965,setosa
-2.70335978233516,setosa
0.46480028840378207,versicolor
0.8908151984694488,versicolor
0.23054802355945725,versicolor
-0.7045317592446585,versicolor
0.35698149470104923,versicolor
0.3319344799450583,versicolor
0.376215651066671,versicolor
0.6425760075543376,versicolor
-0.9064698649488312,versicolor
0.29900084187814446,versicolor
2.314154705235598,virginica
1.9222678009025982,virginica
1.415235876703905,virginica
2.563013375077473,virginica
2.4187461827328223,virginica
1.9441097945469652,virginica
1.5271666148145187,virginica
1.764345717044427,virginica
1.9009416142184214,virginica
1.3901888619479141,virginica
