PC1,PC2,Result
-0.2886084233093482,-0.09333317468472793,1-0
-0.4030597921670452,0.11427169754038632,1-0
0.18622157016126006,0.005492447084809948,1-0
0.13269373702545173,-0.11712563243718761,1-0
0.6333541821175197,0.22909609805984535,1/2-1/2
-0.22222936269826454,-0.025923847351938548,1-0
-0.11791800783255724,0.12542129540050181,0-1
-0.43381097740062025,-0.06380297436872616,1-0
-0.1165632736986365,-0.13805201661875782,1-0
0.2993987576070767,-0.1277099928960656,0-1
0.17991759246981387,-0.1966014537418721,0-1
-0.06414940221188259,0.29521006686898776,0-1
-0.18628439857754064,-0.07686023132084127,1-0
0.09193229735165898,0.042345056571407635,1/2-1/2
0.06483835690458062,-0.04920676581143536,0-1
-0.06642793285651616,0.05883524236674326,0-1
0.15072246144562662,-0.1527814462698328,0-1
0.01361614421468249,0.05799069819356911,0-1
0.2904438882318514,0.04816704718583295,1-0
-0.2656888829611095,-0.001480445189741636,1-0
0.16779130735546666,0.014117409586539703,0-1
0.16751833140602468,-0.060029917054546106,0-1
-0.10528361766173333,0.0832606808169171,0-1
-0.07008538465513448,0.018885225636683184,0-1
-0.002240691130155348,0.07183102516609335,0-1
0.15189167048557006,-0.11234651436649266,0-1
0.09361580416778381,-0.02522681484377065,1-0
0.017794383176363837,-0.22639895827209766,0-1
0.05525241538305903,-0.1224708272436092,0-1
0.2533635072618343,-0.008489964141688955,1-0
0.1940949336091794,0.025872380964624048,1-0
0.13010243610974903,0.04510816558969194,1-0
-0.4240559280450006,0.09029599368909974,1-0
-0.2654967848050187,-0.02750219496093416,0-1
0.17098440214786637,0.027141546902403862,0-1
-0.14160952853047382,-0.06061664772329145,0-1
-0.2026846029560373,-0.07546909999733672,0-1
-0.4642151730478462,-0.05518005991284651,1-0
-0.2656043656598912,-0.10226813262308339,1-0
-0.5640980378372565,-0.06421552843078977,0-1
0.264482643664788,-0.11070761104464982,0-1
0.3701659458281168,0.04653090773748425,1-0
0.13685284374834583,0.010618150756908834,0-1
0.32398462279829654,0.03146188096053748,0-1
0.007573603877365942,0.017694909627515076,0-1
0.19465274680578626,0.0523129355963699,1-0
-0.23021827374731618,-0.16628611896314285,1-0
0.03376246241735148,0.0012684396859617142,1-0
-0.4173180955994941,0.18351697048203444,0-1
0.19322832111802835,-0.04928404723618468,1-0
-0.5056243147127822,-0.06403434872303479,1-0
0.05908378880795062,-0.05543876083518373,0-1
0.2993394190961729,-0.053336514712997385,0-1
-0.20359912506269917,0.026034164855630454,1-0
-0.005046507101526987,-0.0014277063433775772,0-1
0.28942249958320776,-0.07914585799223792,1-0
-0.1540419652017484,-0.006107708312213661,1/2-1/2
-0.14308951274831538,0.07371712651069742,1-0
0.14594249626606293,-0.11173930330374654,0-1
-0.2195220745394756,-0.1075631290632705,1-0
-0.07103801143422261,-0.06848410899823369,0-1
0.14918495686884148,-0.05808087099108045,0-1
0.02793998445058643,-0.011693245345320402,0-1
0.026301559367198135,0.06948963218685367,0-1
0.025776272337578066,0.0358223992188218,0-1
-0.3064492664097834,-0.030618638266321704,1-0
0.23514715377909234,-0.1412565375934376,0-1
0.41785519487647593,-0.04607924015918009,1-0
-0.21786602226814322,-0.012524984138909942,1-0
-0.10642197933334363,0.17112249307622326,1-0
-0.3503898439689324,-0.059445343490781136,1-0
0.09183379794321,0.11645481735176719,1-0
0.14357908956706567,0.11103081524722308,0-1
-0.21304954671507437,-0.12105928917860248,1-0
-0.3546820915039229,0.0961151467775323,0-1
0.22678040968142787,-0.0803659125392263,1-0
0.09273325331338889,-0.05212526607016932,1-0
0.10249475001478592,0.0074882544438610865,0-1
0.31890859848829667,-0.028648251730953367,0-1
-0.19886559771211454,0.07270112524059724,1-0
-0.09177425343907197,0.06868256559636624,1-0
0.10678214171649703,0.027528043456247292,0-1
-0.02216796671913357,-0.12785101268893734,0-1
0.16746088149231952,0.007497235657966728,1-0
0.09983878113596589,-0.1204240022999835,0-1
-0.25788663203566164,-0.0015111887122701007,0-1
-0.2114887267449861,-0.0333765646669001,0-1
0.12829545532055908,-0.00861875558529232,0-1
-0.31033726016272367,-0.023610925172200703,1-0
0.036239396006599534,0.06856273108160113,0-1
0.12685161394628397,0.03902366211480063,1-0
0.381204249265247,-0.10245330808658176,1-0
-0.09276092745240672,0.014585429228580471,1-0
0.22279865986697556,-0.16016164727978183,1-0
-0.41383141359271014,-0.04564310281821092,0-1
0.3427326630424854,-0.12524219747923684,1-0
-0.12244612677408317,-0.03658001746079598,0-1
0.019070711015461983,-0.09851152103635227,0-1
0.19124364429459162,0.05884956267616279,0-1
0.2746647749398563,-0.11204273627047841,1-0
-0.07304094998933186,-0.004549152337970153,0-1
0.14103493480286255,-0.17080124270141506,0-1
0.1391954786645837,0.03840754220663556,0-1
-0.10808805191915183,-0.037560315984026454,0-1
0.023570832885193016,-0.22837639776288582,0-1
0.07292735608815581,-0.07708935306827254,1-0
-0.01949373123791709,-0.09443087980590084,0-1
-0.14564322465163015,0.006551134124381935,1-0
-0.2446061565863794,-0.15841284078414825,0-1
0.07825211684285882,-0.09984205818563857,0-1
0.1619287800234782,0.4400254085995139,0-1
-0.08381757425872982,-0.04693957148818932,0-1
-0.12366048520557837,-0.022536377324295004,1-0
0.1237399042480044,0.0186912016385353,0-1
0.2346604755187207,-0.12058516107725435,1-0
0.39286561119058505,0.21302537698048876,0-1
-0.05097576810439486,0.11144342833624413,1-0
0.14699521396609805,-0.01736489771228504,1-0
-0.3236732997149361,0.01872162431704863,0-1
-0.13757170731232238,0.026270790027213414,1-0
-0.37211488400057036,-0.15196442099836446,1-0
-0.04433731547089148,0.016552511372755846,1-0
-0.12047946150944677,-0.016335238386381956,0-1
-0.20121104088378616,0.08663375688264255,0-1
0.07453436204757369,-0.08394540660258698,1-0
0.32007702318763487,-0.08951677852007031,1/2-1/2
-0.15719188927237404,-0.02537576778611325,0-1
-0.1642994902905074,0.12304338045605237,1-0
0.28977178900457545,-0.1676901925148062,1-0
-0.01155077354836298,0.147655181231687,0-1
0.15760298377821702,0.14382424748211717,0-1
-0.034038947899510674,-0.07260835266714752,0-1
0.3420079785115768,-0.07161611366790092,1-0
-0.384006504850024,-0.00939799772054159,0-1
-0.42480924906215634,0.12276903422994703,1-0
0.05574361313732845,0.06631602632496678,0-1
-0.07145134345874948,-0.04175043983556034,0-1
0.009445014426994525,0.0038830145436843655,1-0
0.09008019278862811,0.09685455161284062,0-1
-0.19117922432983359,-0.19786113508772862,1-0
-0.35814703557540745,-0.07250484759684359,0-1
-0.3657029579243131,0.14409461195075648,1-0
0.3160641765340997,0.019004337099946866,0-1
0.028740410697783547,-0.025387422159804524,0-1
0.12440663198196233,-0.008123669281205004,1-0
-0.05501327261050526,-0.21195384270071996,1-0
0.22969401630621666,0.19633585366077053,0-1
0.47036601351386187,-0.06513910134669744,0-1
0.13287141621878096,0.044812442379066425,1-0
-0.40429044131758246,-0.00067711816869645,0-1
0.010913782334411204,0.07119005229195077,1-0
0.02569817996837309,0.015423385362781455,1-0
0.06279733442403179,0.018304212650412377,1-0
0.11091148249636384,0.040317383972694854,1-0
0.11145609513992238,-0.033866459180670605,1-0
0.23072954646026167,0.07510141537985499,0-1
-0.226988665794988,-0.04550421389629877,1-0
-0.01723261798268272,0.09440001926818575,0-1
0.10357755036988925,-0.019692730573487735,0-1
-0.21072372345561852,0.23607024233279525,0-1
0.08150593909973869,-0.024001172239024524,0-1
0.15751954511588118,0.08270430657587013,1-0
