PC1,PC2,Result
-0.08912176745637168,-0.05292361375072405,1-0
-0.23533398866939415,-0.14588382323024965,0-1
-0.2641769247045779,-0.08896600567851025,1-0
-0.1951496594020128,0.005063783251968851,0-1
0.25322204135730964,-0.14995904382408962,1-0
0.17846004923209147,0.06020048600136471,0-1
-0.11515462585630531,0.07757497044470588,0-1
0.518164824873294,0.04403196836156792,0-1
-0.006243890571999922,-0.07570224918746235,0-1
0.4205299148271737,0.0013555787991869628,0-1
-0.1581932849060167,-0.1540517820081652,0-1
-0.41031487278389667,-0.025987128027471565,1-0
0.14809045294740852,-0.01852368989139304,1-0
0.1368455864442527,-0.049957704568328945,1-0
-0.2808976499045115,-0.14111324330661204,1-0
-0.09119605561698485,-0.026086908153874322,1-0
0.2680195270579775,-0.09041424230248389,1-0
0.14249865949221896,-0.029869768955239184,0-1
-0.3405840274616403,-0.06082302180662552,1-0
0.09714651168218558,-0.05216699994184505,1-0
-0.21508441893454622,-0.06007260105309062,0-1
0.2413094585538922,-0.034058883652946806,0-1
-0.02375190912489733,0.054558665940868056,0-1
-0.10035067039609658,0.06933557816810268,0-1
-0.05242572048506566,-0.1314872157853262,1-0
0.47332824086310543,-0.14620385100035485,0-1
0.1298455182495173,0.09276828341382315,1-0
-0.06608490618256802,-0.008497731153825488,0-1
0.029189468755210446,-0.22091671208854124,1-0
0.18710787579628796,-0.008003006375488925,0-1
-0.1750152249108311,0.043494369649200504,0-1
0.05387381372753852,0.01269407706670203,1-0
0.316031718025928,-0.04185856272060404,0-1
-0.1321463739536144,-0.15071208788286355,0-1
0.3995593673105762,-0.15168256217549642,0-1
0.41162385356118425,-0.0785580536897786,1-0
-0.2558782947027468,0.06523644188054034,1-0
-0.14414950459336107,0.24256547149758392,0-1
0.3912543407808655,0.04430946555599741,0-1
-0.055032088137251356,-0.03633023632741597,0-1
-0.2376973953683914,0.07688629532071994,0-1
-0.3093867994381938,0.010017216061731643,1-0
0.049295986645882084,-0.0071895416815146995,0-1
0.0624787470273207,0.011322025719423728,1-0
-0.0220348171302438,-0.0335988360711853,1-0
-0.016448594940870698,-0.0335995427262184,0-1
-0.03488341649524307,0.06266454184875131,0-1
-0.10301011938461291,-0.1328451848420906,1-0
-0.5261904094993322,0.28915695631562766,1-0
0.27078733566912483,-0.0626639425868566,1-0
-0.15411632241766082,0.08164804922404803,0-1
0.20836189847343833,-0.003658048197672431,1/2-1/2
0.44579058865173127,-0.0015054564042544516,1-0
0.06284188365581234,-0.06255856523008523,1-0
0.39999177868223845,0.057402877494641485,0-1
-0.2811896515967679,-0.020120721209173978,0-1
-0.024980734133104532,0.02790969334905627,1-0
-0.01977877549720386,-0.00015127500035158614,0-1
0.09621643391635892,-0.041257802013882225,0-1
-0.31934716713029315,-0.07013572393101346,0-1
-0.0005242217090367651,-0.06941193643220311,0-1
-0.29706894309586535,0.02930267861380642,0-1
-0.1646360948188651,-0.1060602771373471,0-1
-0.25591750363176635,-0.015486373444331208,1-0
-0.2379204533791578,-0.010701628405070163,0-1
0.155858844023391,0.11669360813599991,1-0
0.3019913813547106,0.10813997202258094,0-1
0.27074131019761216,0.09764686271565931,0-1
0.16309915498845995,0.10191445792742887,0-1
-0.3211042523945715,-0.16400449593628863,0-1
-0.44994916988292694,0.07201263087948664,1-0
0.29738003076297037,-0.16155411454117322,1-0
0.26571842610596463,-0.11077155574472677,0-1
-0.3356913677639058,0.006436688559277343,0-1
0.2907340041133326,0.10927078038353652,0-1
-0.02189332881195538,0.13457149735680193,0-1
-0.019464752839441712,-0.10783648625169868,0-1
0.28774707687040935,-0.11973543428637436,0-1
-0.25925074149675953,0.2281041725029301,0-1
-0.12734850691516986,-0.13019561934546148,1-0
-0.3469454719077092,0.128408835982791,1-0
-0.29399383941651624,-0.19198423407424403,0-1
-0.24042551170068394,-0.1971238003631731,0-1
-0.4211915835210412,-0.06588005585353088,1-0
0.26346130583404226,0.017688511524028255,1-0
0.36737812457462815,0.16869239314483755,1-0
-0.07154802192881493,0.09360257363108052,0-1
-0.5403160369618257,-0.08746540635946423,1-0
0.2278189578894514,-0.1146452768835372,1-0
0.2979881622855254,0.10915537374802481,0-1
0.21118103193740145,0.16504057271195063,1-0
0.26665301891248894,0.078274914131365,1-0
0.13783852320500678,-0.01707192920254272,0-1
-0.2062373346398917,-0.08889281617634287,0-1
-0.1146186041993188,0.07083663517973804,1-0
0.2152808590314137,-0.07848819414788338,1-0
0.21219354935568968,0.12396153708229299,0-1
-0.23379998104322275,0.008945701128235062,1-0
-0.3688240909812444,0.009445102748268902,0-1
0.08146380497574246,-0.05781745608716486,0-1
0.043774933730024945,-0.02682670008401261,0-1
-0.13374947978872254,0.03957332658095661,1-0
0.34257240123855515,-0.2396363468673331,1-0
0.00875679223811665,-0.09044216164074875,1-0
-0.15921110058596188,-0.07323457550655142,1-0
-0.29191851353847864,0.08211615169119832,1/2-1/2
-0.13237189231721636,-0.028830117977592343,1-0
0.31088702470537477,-0.008050660541912974,0-1
0.370392710588042,0.013265828854414075,1-0
-0.2614366679504251,-0.04196985731738456,0-1
-0.16275716913512406,0.14983987805459956,1-0
-0.5944824626557439,0.14766834813702237,1-0
0.03690078023384946,0.17627686293624031,1-0
-0.4201488156902437,0.022010037269790866,0-1
-0.5290641381272619,0.03391860497403679,1-0
0.04389538964911133,0.007517018569545231,1-0
-0.16977947408428018,-0.051725062093291835,1-0
-0.38503102570576575,-0.043231538625671875,1-0
0.2586314871706712,-0.022974917013007606,0-1
0.3102596904987942,0.02621293916090281,1-0
0.1098708583063609,-0.020532769495229003,0-1
0.08086386643193266,0.25948215551311093,1-0
-0.3013518208765251,-0.13177873996299294,0-1
0.09356346513095404,-0.09941367628600414,0-1
0.44785904604973203,-0.08307777512664141,1-0
0.1317988376174285,-0.21143460091307734,0-1
0.06882839783448114,-0.12414531157640396,0-1
-0.08088268896793627,0.019918624532028417,1/2-1/2
-0.12689679554728006,-0.08271909997329696,1-0
-0.35693704572128704,0.2783164074472718,1/2-1/2
0.039194068967049356,0.01488328331016553,0-1
0.11274741927026521,0.05393744495629468,0-1
-0.4498853146645487,0.03184745295659139,1-0
0.0194223118350646,0.09050860345826711,1/2-1/2
-0.0966671878077433,0.11608526618350959,0-1
0.13491326828498618,-0.016185909292747602,1-0
-0.3793119089710991,0.017133666211093634,1-0
-0.2861844032989904,-0.07285210639540239,1-0
-0.1865018300513931,0.11211022069970139,0-1
0.032705805338325455,0.020562025322993643,1-0
0.29037915860028907,0.028417090827521335,1-0
-0.18984788730252533,-0.07657963301243428,0-1
0.23114400515514566,-0.03308078420024435,0-1
0.15640186515445154,-0.038605066754269765,0-1
0.32968496326089847,-0.029646659987392104,0-1
-0.08255923835109147,0.06077757865531794,1-0
0.017481952031099812,-0.03759891528384639,1-0
-0.4711470791152738,-0.047088046621793445,0-1
0.12535898130369072,0.018658146482171956,1-0
0.0897342381332803,0.03584412678555446,0-1
0.503905372356724,0.16802451797505555,0-1
0.33597744161171317,-0.03699932569916707,1-0
0.1028377991024978,-0.0331434653311211,1-0
0.018543535388643284,-0.12533242853382867,1-0
-0.2600294991342492,0.07785522734351133,1/2-1/2
0.25231210640336044,0.0929128729567999,1/2-1/2
0.216699709000155,0.0022594406850873494,0-1
-0.028072630961541112,0.08899077265131039,1-0
0.1954583123339928,0.1259125186283018,0-1
0.3104787134851448,-0.08164268112273568,1-0
0.1598032286784946,0.05551769458995526,1-0
-0.07920618162588511,0.1009070927421519,1-0
0.10748077583032989,0.11565096443856418,0-1
-0.13874439367553904,0.08681728168211078,0-1
0.36313873701420674,-0.05989285105187021,0-1
-0.43746750675458,0.03662124110458331,0-1
-0.40828962814877473,0.02053189774158984,0-1
-0.13073618541668297,-0.10967929682924456,0-1
-0.013738882897504023,0.1476385639139736,0-1
-0.2115748579724661,-0.040404962716049125,0-1
0.09292435969922885,0.015315697655987087,0-1
-0.18477564018692227,-0.002776849379832441,0-1
0.2865137183138107,0.14320589876522657,1-0
-0.2941711258797199,-0.13277193086003564,1-0
-0.06535748105504069,-0.03575625990009665,1-0
-0.28706319658632895,0.03510546751608762,0-1
0.2209259156348684,-0.01832838898231577,0-1
0.05471798523857041,-0.034617660241737166,0-1
-0.06501822878906638,0.08585334734503172,1-0
0.018369019592969216,0.023507836202725257,0-1
0.6218295367593996,0.013693181034635654,1-0
-0.0988110193920938,0.17692487236933443,1-0
-0.4033352284693226,0.2495942645303619,1/2-1/2
0.2000559915401735,-0.06988767500296116,0-1
-0.194690671102689,-0.03543251812962846,1-0
-0.3398977331246422,0.33744583200636225,1/2-1/2
-0.27737253773646675,-0.0403541003252707,1-0
-0.24529778565329208,-0.04459624174259455,1-0
-0.16961064370754186,-0.031477674339179765,0-1
-0.22907802069208427,-0.08574432686841832,1-0
0.1374353032343114,-0.08382928785911209,1-0
0.41954950356125864,-0.07395291857059832,1-0
0.2540726181730144,-0.16990880634291128,1-0
0.1676799268924335,-0.07365713088008519,0-1
-0.2582964839504922,0.099490986716752,1-0
0.19025102703230168,-0.0352961161514965,1-0
0.12912030121765272,0.05192058322766574,0-1
0.1380760029649576,0.05780609976038706,1/2-1/2
0.1447415934312125,0.036814999743819105,1-0
-0.47721136616468307,-0.06716021759338812,1-0
-0.07493139073497512,0.19490002920367974,0-1
-0.00945174902581214,-0.04145784202417972,1-0
0.1874122484559364,-0.03488375747784929,1-0
0.26184324296237027,-0.04903989307137073,0-1
0.044074237553902273,-0.03384085936503972,1-0
-0.013694058994786928,-0.04788662491957016,1-0
-0.38773886877927444,-0.08276729465741983,1-0
-0.2074889877854973,-0.10866047265869269,0-1
