PC1,PC2,Result
-0.2886084233093482,-0.09333317468472793,1-0
-0.4030597921670452,0.11427169754038632,1-0
0.2250791211499119,-0.05248057058150592,1-0
0.32086695022372114,0.11962955410339823,0-1
0.04391425320733189,-0.08764748988159601,1-0
0.009543494208102632,0.07832192984232447,1-0
0.023415277959941694,-0.03133647378343268,0-1
-0.08912176745637168,-0.05292361375072405,1-0
-0.23533398866939415,-0.14588382323024965,0-1
0.18622157016126006,0.005492447084809948,1-0
-0.2641769247045779,-0.08896600567851025,1-0
0.13269373702545173,-0.11712563243718761,1-0
-0.17597236839739383,-0.07808326524588935,1-0
-0.1951496594020128,0.005063783251968851,0-1
0.0400226920585397,0.06172997118201268,1-0
0.6333541821175197,0.22909609805984535,1/2-1/2
-0.22222936269826454,-0.025923847351938548,1-0
0.3768054574731625,-0.06171896148659324,0-1
-0.11791800783255724,0.12542129540050181,0-1
0.015095462151107908,0.15816625425063183,0-1
0.25322204135730964,-0.14995904382408962,1-0
-0.43381097740062025,-0.06380297436872616,1-0
-0.1723060874095249,0.2521061146253123,0-1
-0.1165632736986365,-0.13805201661875782,1-0
0.13747584584580963,-0.13112783574787595,1-0
0.05001183113699248,0.17505013752516937,1-0
0.17846004923209147,0.06020048600136471,0-1
0.036477285337593424,0.04079253217140752,1/2-1/2
-0.11515462585630531,0.07757497044470588,0-1
0.2993987576070767,-0.1277099928960656,0-1
0.518164824873294,0.04403196836156792,0-1
-0.14272015819993178,-0.07477733293198419,0-1
-0.006243890571999922,-0.07570224918746235,0-1
0.17991759246981387,-0.1966014537418721,0-1
-0.029848192626760528,-0.039062972521533484,1-0
0.4205299148271737,0.0013555787991869628,0-1
-0.1581932849060167,-0.1540517820081652,0-1
-0.5584701435796049,-0.01771338356742652,1-0
0.2975405251967329,-0.03997495377271021,0-1
0.15733166100971807,-0.11960434583447707,1-0
-0.18342631122815434,0.13867493978769999,1-0
-0.09081734536876485,0.007825259286503128,0-1
-0.41031487278389667,-0.025987128027471565,1-0
0.14809045294740852,-0.01852368989139304,1-0
-0.11517934259090223,0.09130261202472334,1-0
0.1368455864442527,-0.049957704568328945,1-0
-0.06414940221188259,0.29521006686898776,0-1
-0.18628439857754064,-0.07686023132084127,1-0
-0.4054892513295361,-0.08079190321248181,1-0
0.008481950105240332,-0.13104190906569246,0-1
-0.2808976499045115,-0.14111324330661204,1-0
-0.1363737072586847,-0.04867572779803446,1-0
-0.0928605114901081,0.04829629809295294,1-0
0.09193229735165898,0.042345056571407635,1/2-1/2
-0.09119605561698485,-0.026086908153874322,1-0
-0.14493865007526519,-0.040527332258013735,0-1
-0.044982551536352555,-0.01074250042791669,1-0
0.06483835690458062,-0.04920676581143536,0-1
-0.15727101823935696,-0.005714575635977853,0-1
0.2680195270579775,-0.09041424230248389,1-0
-0.29876424633732174,-0.024610859302012622,0-1
-0.06642793285651616,0.05883524236674326,0-1
-0.1976306252292538,-0.08242412232851296,1-0
-0.23129003681750637,0.08302800026291898,0-1
0.15072246144562662,-0.1527814462698328,0-1
-0.016576308164050202,-0.12851911670501406,1-0
0.1497408590544862,-0.05149524463436567,1-0
0.14249865949221896,-0.029869768955239184,0-1
-0.09065249919854512,0.08833813077793556,1-0
0.6657471709083844,-0.11116165679036541,0-1
0.01361614421468249,0.05799069819356911,0-1
-0.3405840274616403,-0.06082302180662552,1-0
0.2904438882318514,0.04816704718583295,1-0
0.4330218249094586,-0.11551265571503619,1-0
0.09714651168218558,-0.05216699994184505,1-0
-0.18620034333204005,-0.164961351083927,1-0
-0.09252255365193107,0.0008299163937174614,0-1
-0.21508441893454622,-0.06007260105309062,0-1
-0.2656888829611095,-0.001480445189741636,1-0
0.16779130735546666,0.014117409586539703,0-1
0.16751833140602468,-0.060029917054546106,0-1
0.3515877921857853,0.0348734918461954,1-0
0.2413094585538922,-0.034058883652946806,0-1
-0.051517413511872445,0.016873317679465427,0-1
-0.012714087370825466,0.06680969386605767,0-1
-0.09747510677528926,-0.11323135353219704,1-0
-0.10528361766173333,0.0832606808169171,0-1
-0.07008538465513448,0.018885225636683184,0-1
-0.07054115067478117,-0.07548616166591034,0-1
-0.0914813773336316,0.007605177780135003,1-0
0.019394392448131126,0.0905552576434758,1-0
-0.02375190912489733,0.054558665940868056,0-1
-0.10035067039609658,0.06933557816810268,0-1
-0.05242572048506566,-0.1314872157853262,1-0
-0.13918889577081017,0.019457519713021287,1-0
0.1683625253308203,-0.08064040061739869,0-1
0.47332824086310543,-0.14620385100035485,0-1
-0.002240691130155348,0.07183102516609335,0-1
0.1298455182495173,0.09276828341382315,1-0
-0.18596069751753075,-0.03634212872001277,0-1
-0.06608490618256802,-0.008497731153825488,0-1
0.15189167048557006,-0.11234651436649266,0-1
0.2096435950194313,0.1916515698338662,1-0
0.24392221188341012,0.046694787757760065,0-1
0.09361580416778381,-0.02522681484377065,1-0
0.017794383176363837,-0.22639895827209766,0-1
0.029189468755210446,-0.22091671208854124,1-0
-0.05364809536107218,-0.07737170609634735,1-0
0.05525241538305903,-0.1224708272436092,0-1
-0.08633366595909975,0.06075234953804873,0-1
0.2533635072618343,-0.008489964141688955,1-0
-0.00816010539700518,-0.014913841349087464,1-0
0.1940949336091794,0.025872380964624048,1-0
-0.3002539509985154,0.08336702341321364,0-1
0.13010243610974903,0.04510816558969194,1-0
0.22177460385337455,-0.03143182603058198,0-1
0.18710787579628796,-0.008003006375488925,0-1
-0.1750152249108311,0.043494369649200504,0-1
-0.12863985067285333,-0.06945084740342719,0-1
-0.4240559280450006,0.09029599368909974,1-0
0.49939575222990307,0.06690943202691291,0-1
-0.04440651698240072,0.015996762245444468,0-1
0.2671356649348675,0.03740992343033936,1-0
-0.2654967848050187,-0.02750219496093416,0-1
0.05387381372753852,0.01269407706670203,1-0
0.316031718025928,-0.04185856272060404,0-1
0.17098440214786637,0.027141546902403862,0-1
0.10021993210968105,-0.1474330524116678,1-0
-0.14160952853047382,-0.06061664772329145,0-1
-0.1321463739536144,-0.15071208788286355,0-1
0.15032758898112364,0.23193580196399496,1/2-1/2
0.08849470091147049,0.0763019761723289,1-0
-0.2026846029560373,-0.07546909999733672,0-1
-0.4642151730478462,-0.05518005991284651,1-0
0.3995593673105762,-0.15168256217549642,0-1
0.05940400975826399,-0.08918916450070394,0-1
0.04410533717940823,-0.04690777990102622,0-1
-0.2656043656598912,-0.10226813262308339,1-0
-0.09496007130003803,-0.032314392473259804,0-1
-0.5640980378372565,-0.06421552843078977,0-1
0.264482643664788,-0.11070761104464982,0-1
0.20600491670645438,0.09792536906391511,1-0
-0.28115262834964727,0.15540957679371267,0-1
0.3701659458281168,0.04653090773748425,1-0
0.4271653494066989,-0.1804904121009061,0-1
0.13685284374834583,0.010618150756908834,0-1
0.41162385356118425,-0.0785580536897786,1-0
-0.2558782947027468,0.06523644188054034,1-0
-0.019020250744170686,-0.04047672428260925,1-0
-0.14414950459336107,0.24256547149758392,0-1
0.3912543407808655,0.04430946555599741,0-1
-0.04373306444530556,-0.04471603734655133,0-1
0.32398462279829654,0.03146188096053748,0-1
-0.055032088137251356,-0.03633023632741597,0-1
0.830853294834105,-0.021100227854070966,0-1
0.007573603877365942,0.017694909627515076,0-1
0.19465274680578626,0.0523129355963699,1-0
-0.2376973953683914,0.07688629532071994,0-1
-0.3093867994381938,0.010017216061731643,1-0
0.3856360937349044,-0.2582470692809387,1-0
-0.23021827374731618,-0.16628611896314285,1-0
0.3619481067510051,0.060942451432951766,1-0
