PC1,PC2,Result
0.32086695022372114,0.11962955410339823,0-1
0.023415277959941694,-0.03133647378343268,0-1
-0.17597236839739383,-0.07808326524588935,1-0
0.0400226920585397,0.06172997118201268,1-0
0.3768054574731625,-0.06171896148659324,0-1
-0.1723060874095249,0.2521061146253123,0-1
0.05001183113699248,0.17505013752516937,1-0
0.036477285337593424,0.04079253217140752,1/2-1/2
-0.14272015819993178,-0.07477733293198419,0-1
-0.029848192626760528,-0.039062972521533484,1-0
0.15733166100971807,-0.11960434583447707,1-0
-0.09081734536876485,0.007825259286503128,0-1
-0.1363737072586847,-0.04867572779803446,1-0
-0.0928605114901081,0.04829629809295294,1-0
-0.044982551536352555,-0.01074250042791669,1-0
-0.15727101823935696,-0.005714575635977853,0-1
-0.23129003681750637,0.08302800026291898,0-1
0.1497408590544862,-0.05149524463436567,1-0
0.6657471709083844,-0.11116165679036541,0-1
-0.18620034333204005,-0.164961351083927,1-0
-0.051517413511872445,0.016873317679465427,0-1
-0.012714087370825466,0.06680969386605767,0-1
-0.07054115067478117,-0.07548616166591034,0-1
-0.0914813773336316,0.007605177780135003,1-0
0.1683625253308203,-0.08064040061739869,0-1
-0.18596069751753075,-0.03634212872001277,0-1
0.2096435950194313,0.1916515698338662,1-0
-0.08633366595909975,0.06075234953804873,0-1
-0.3002539509985154,0.08336702341321364,0-1
0.22177460385337455,-0.03143182603058198,0-1
-0.12863985067285333,-0.06945084740342719,0-1
0.49939575222990307,0.06690943202691291,0-1
-0.04440651698240072,0.015996762245444468,0-1
0.2671356649348675,0.03740992343033936,1-0
0.08849470091147049,0.0763019761723289,1-0
0.05940400975826399,-0.08918916450070394,0-1
0.04410533717940823,-0.04690777990102622,0-1
-0.09496007130003803,-0.032314392473259804,0-1
0.20600491670645438,0.09792536906391511,1-0
-0.28115262834964727,0.15540957679371267,0-1
0.4271653494066989,-0.1804904121009061,0-1
-0.019020250744170686,-0.04047672428260925,1-0
-0.04373306444530556,-0.04471603734655133,0-1
0.3856360937349044,-0.2582470692809387,1-0
0.3619481067510051,0.060942451432951766,1-0
-0.0956552253041747,-0.046168807189227945,1-0
-0.15060627698609919,0.1153303736364201,1-0
0.20990583076866032,-0.04429539494122069,0-1
-0.04141129862402948,0.09026869640983123,0-1
-0.050537422260570675,-0.016979039613906288,1-0
-0.10876035537212625,-0.03159479306387003,0-1
-0.24385681420289584,0.2198794620614972,1-0
-0.3200217687515091,0.045324352332821755,0-1
-0.3220683953552082,-0.13702179120607674,1-0
0.3563107891347017,-0.0998767421566337,1-0
-0.33240429027053164,-0.08885723516539099,1-0
-0.06530323379367198,-0.11696440000741821,0-1
0.2598556605712976,-0.042548427761291654,0-1
0.2034522441873411,0.16594910049601005,0-1
0.06769671892490359,0.05166599434405966,0-1
0.10410527812500459,-0.04694671515751764,0-1
0.2894201265165277,-0.086314218597013,0-1
0.22636726225525905,-0.12690632991834894,1/2-1/2
0.10881144100337559,0.12094193715573778,0-1
0.08941348468201094,-0.024879253546418678,1-0
0.2821866528409389,-0.12012006772636123,0-1
-0.1842361187928987,-0.08379535445745122,1-0
-0.23372831639245473,-0.024718513550928745,1-0
0.28739090046131066,0.10268216919583201,0-1
0.36765835504174005,0.12816564528657495,1-0
-0.07202631621473643,0.09340127505507553,1-0
-0.28385533813251673,0.0008610603528049765,1-0
0.39739733678264444,-0.06444041028570031,0-1
-0.0449755716896193,-0.010754163974218856,1-0
0.1695472827903053,-0.1343638938943449,0-1
0.06601482046219409,-0.1234459084074436,1-0
0.13730057090971737,0.11836015386639356,1-0
0.21697719887064815,-0.0646348622382401,1-0
0.19477462647993016,-0.08275303337495787,1-0
0.08050180565590037,-0.0037948117015550453,1-0
-0.0640087097974158,-0.19072943830023031,1-0
-0.2885934046043397,-0.10671545403792142,1-0
