PC1,PC2,Result
-0.03779572590581126,0.13028869441770438,0-1
0.11584765482810078,0.06677452246427584,1-0
-0.1272846489103685,0.004889132556229442,1-0
-0.04252464926276567,-0.09880821994292587,1-0
-0.1032231242235695,0.13172189184987534,0-1
0.1696656431000716,-0.046601016974022205,1-0
-0.038700275311948085,0.11678418609080135,0-1
0.10626593014293018,-0.05957001132485157,0-1
0.2519684799871651,-0.014331698756884392,1-0
0.011942652140186971,-0.11129262590453576,1-0
-0.29149746494056394,-0.07197815964107945,1-0
-0.20580499649989092,-0.16221765799854043,0-1
-0.11208475319732136,-0.023870010134628708,0-1
-0.1383997306615654,0.15400164738961927,1-0
-0.013232097469011994,-0.05483035985573591,1-0
0.12284579517095662,0.2279922121106784,1-0
-0.36379586658683594,0.05627792800328585,1-0
-0.2416420798946186,0.050773436249638065,1-0
-0.4844399255319481,0.015701834455007058,0-1
0.006622888109239944,-0.04981949673237071,1-0
-0.13856262057577162,-0.001447127729205383,1-0
0.12124984055094623,-0.042067135874466074,0-1
0.06599282469687529,0.06519796431663824,0-1
0.07224342118086713,-0.11733464994190984,1-0
-0.5277633289698225,-0.03435654057518821,0-1
0.30369342902664487,-0.020393094812855103,1-0
0.1915606401788048,-0.015283082129752767,0-1
0.06374348545320885,-0.028848779172037625,1-0
0.227080708061979,-0.005592855493016163,1-0
-0.07132784985834395,-0.06900032332439737,0-1
0.005208328208510693,0.09876267757004051,1-0
-0.4339688661378704,-0.17102876315204732,1-0
-0.08946720645168083,0.30433835132306886,0-1
0.2178590129983886,0.08961256761146083,0-1
0.17974121049070524,-0.01421360978917613,1-0
0.1361117587984756,0.1251887792129108,1-0
-0.14657539357357674,0.08038205259981415,0-1
0.08789019484228866,0.10368425976568271,1-0
0.04393650958909334,0.10809476216944791,1-0
-0.48850651980323007,0.06139453789797222,1-0
-0.09832194843770148,0.01487318037892671,0-1
-0.1673047065495905,-0.03817196409863695,0-1
0.21834108169228372,-0.09912871457823129,0-1
0.10533700591442463,-0.09390552778802361,1-0
0.038676636197346514,0.04111952107703837,1-0
-0.40926529007738305,-0.013383287987655604,1-0
0.11390109673158466,-0.13526780386366458,1-0
-0.286095234390191,-0.1274173104886482,1-0
0.1192305195374388,0.10001105689534562,1-0
-0.18569659001202077,0.044663186937930616,0-1
0.18471177795928673,0.146719200974563,1/2-1/2
-0.4054302099033329,-0.06720422418809041,0-1
-0.1861676073665085,-0.04351093239183618,1-0
0.11152937371695204,0.040285411622656364,1/2-1/2
0.21890447060790708,-0.05183881194690158,0-1
0.2073591014985019,0.06377687895074785,1-0
-0.2905231170670938,-0.05859028677719816,1-0
-0.47194612685246473,-0.10801272552977156,1-0
0.008914103646883387,-0.13109266434609407,1-0
-0.17371312411201745,-0.030954716780246888,0-1
-0.2642488892264695,-0.142590563616473,1-0
-0.21606920435068244,-0.12101606289143187,0-1
-0.14297168772592828,-0.10824371039105934,1-0
-0.17277982573329065,-0.010984235848518903,0-1
0.061261715658021854,-0.06909146736597692,0-1
0.015448671324125751,0.10450260457856961,0-1
0.01745375797322979,0.07711014985440853,0-1
0.06889732467505372,-0.008927151496046365,1-0
-0.14621414832870683,-0.16190214270372547,0-1
0.46477620151487287,0.05053009953223678,1-0
0.21024699125917357,-0.07808078924564738,1-0
0.43923426062542537,0.1339780886001166,1-0
