PC1,PC2,Result
-0.2886084233093482,-0.09333317468472793,1-0
-0.03779572590581126,0.13028869441770438,0-1
-0.4030597921670452,0.11427169754038632,1-0
0.2250791211499119,-0.05248057058150592,1-0
0.04391425320733189,-0.08764748988159601,1-0
0.009543494208102632,0.07832192984232447,1-0
0.11584765482810078,0.06677452246427584,1-0
-0.08912176745637168,-0.05292361375072405,1-0
-0.23533398866939415,-0.14588382323024965,0-1
0.18622157016126006,0.005492447084809948,1-0
-0.1272846489103685,0.004889132556229442,1-0
-0.2641769247045779,-0.08896600567851025,1-0
0.13269373702545173,-0.11712563243718761,1-0
-0.04252464926276567,-0.09880821994292587,1-0
-0.1032231242235695,0.13172189184987534,0-1
-0.1951496594020128,0.005063783251968851,0-1
0.6333541821175197,0.22909609805984535,1/2-1/2
-0.22222936269826454,-0.025923847351938548,1-0
-0.11791800783255724,0.12542129540050181,0-1
0.1696656431000716,-0.046601016974022205,1-0
0.015095462151107908,0.15816625425063183,0-1
0.25322204135730964,-0.14995904382408962,1-0
-0.038700275311948085,0.11678418609080135,0-1
-0.43381097740062025,-0.06380297436872616,1-0
-0.1165632736986365,-0.13805201661875782,1-0
0.13747584584580963,-0.13112783574787595,1-0
0.17846004923209147,0.06020048600136471,0-1
-0.11515462585630531,0.07757497044470588,0-1
0.2993987576070767,-0.1277099928960656,0-1
0.518164824873294,0.04403196836156792,0-1
-0.006243890571999922,-0.07570224918746235,0-1
0.17991759246981387,-0.1966014537418721,0-1
0.4205299148271737,0.0013555787991869628,0-1
-0.1581932849060167,-0.1540517820081652,0-1
-0.5584701435796049,-0.01771338356742652,1-0
0.2975405251967329,-0.03997495377271021,0-1
0.10626593014293018,-0.05957001132485157,0-1
-0.18342631122815434,0.13867493978769999,1-0
0.2519684799871651,-0.014331698756884392,1-0
0.011942652140186971,-0.11129262590453576,1-0
-0.29149746494056394,-0.07197815964107945,1-0
-0.41031487278389667,-0.025987128027471565,1-0
-0.20580499649989092,-0.16221765799854043,0-1
0.14809045294740852,-0.01852368989139304,1-0
-0.11517934259090223,0.09130261202472334,1-0
-0.11208475319732136,-0.023870010134628708,0-1
0.1368455864442527,-0.049957704568328945,1-0
-0.06414940221188259,0.29521006686898776,0-1
-0.18628439857754064,-0.07686023132084127,1-0
-0.1383997306615654,0.15400164738961927,1-0
-0.013232097469011994,-0.05483035985573591,1-0
-0.4054892513295361,-0.08079190321248181,1-0
0.008481950105240332,-0.13104190906569246,0-1
-0.2808976499045115,-0.14111324330661204,1-0
0.12284579517095662,0.2279922121106784,1-0
0.09193229735165898,0.042345056571407635,1/2-1/2
-0.09119605561698485,-0.026086908153874322,1-0
-0.14493865007526519,-0.040527332258013735,0-1
0.06483835690458062,-0.04920676581143536,0-1
-0.36379586658683594,0.05627792800328585,1-0
-0.2416420798946186,0.050773436249638065,1-0
-0.4844399255319481,0.015701834455007058,0-1
0.006622888109239944,-0.04981949673237071,1-0
-0.13856262057577162,-0.001447127729205383,1-0
0.2680195270579775,-0.09041424230248389,1-0
-0.29876424633732174,-0.024610859302012622,0-1
-0.06642793285651616,0.05883524236674326,0-1
-0.1976306252292538,-0.08242412232851296,1-0
0.12124984055094623,-0.042067135874466074,0-1
0.15072246144562662,-0.1527814462698328,0-1
0.06599282469687529,0.06519796431663824,0-1
-0.016576308164050202,-0.12851911670501406,1-0
0.07224342118086713,-0.11733464994190984,1-0
-0.5277633289698225,-0.03435654057518821,0-1
0.30369342902664487,-0.020393094812855103,1-0
0.14249865949221896,-0.029869768955239184,0-1
-0.09065249919854512,0.08833813077793556,1-0
