y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9646507640024938,0.0197571644098099,0.015592071587696085
setosa,setosa,0.9679977447924331,0.015135440658659257,0.016866814548907892
setosa,setosa,0.9604740070287775,0.020252372288347587,0.01927362068287482
setosa,setosa,0.9561391523820268,0.018396506977709566,0.02546434064026377
setosa,setosa,0.9524487090542734,0.02623932861360477,0.02131196233212205
setosa,setosa,0.9062253479374637,0.04641336553503875,0.04736128652749754
setosa,setosa,0.960497626854531,0.02207865744762111,0.017423715697847873
setosa,setosa,0.9675163167953162,0.017031285146522475,0.015452398058161445
setosa,setosa,0.9495167356318921,0.031050463601028637,0.01943280076707947
setosa,setosa,0.9659656798647241,0.018033827149441253,0.01600049298583463
versicolor,versicolor,0.05685155791035418,0.7479049371779983,0.19524350491164763
versicolor,versicolor,0.0110644709765569,0.9232580881314616,0.06567744089198166
versicolor,versicolor,0.01157751993062703,0.7499431596892094,0.23847932038016367
versicolor,versicolor,0.009988444439337498,0.7997583257182718,0.19025322984239065
versicolor,versicolor,0.017741966756681892,0.948416886709305,0.03384114653401304
versicolor,versicolor,0.014204481706507927,0.7664471796575741,0.21934833863591796
versicolor,versicolor,0.011050882858195327,0.93234509545138,0.05660402169042469
versicolor,versicolor,0.009533511695648375,0.9247758139302137,0.06569067437413807
versicolor,virginica,0.017864653049287145,0.3437787476670698,0.6383565992836431
versicolor,versicolor,0.008522495031665916,0.8881769611614729,0.10330054380686096
virginica,virginica,0.014632439721619504,0.2687210514916455,0.7166465087867347
virginica,virginica,0.009857948940076943,0.06629804632396376,0.9238440047359592
virginica,virginica,0.010256019562662217,0.03895397157701085,0.9507900088603268
virginica,virginica,0.012353151059958798,0.23900237631792787,0.7486444726221136
virginica,virginica,0.010747893458646466,0.10488772227708096,0.8843643842642724
virginica,virginica,0.012500625302621832,0.11997252588745369,0.8675268488099246
virginica,virginica,0.011361591550937638,0.145757823979596,0.8428805844694662
virginica,virginica,0.03155470981395826,0.06988148277644209,0.8985638074095996
virginica,virginica,0.04604508063936258,0.03938558641880045,0.9145693329418371
virginica,virginica,0.020323298138562228,0.34063272288673646,0.6390439789747013
