Componente 1,species
-2.68412562596954,setosa
-2.728716536554533,setosa
-2.506947090651861,setosa
-2.612755230908725,setosa
-2.3860390335311426,setosa
-2.6235278752244326,setosa
-3.215939415648614,setosa
-2.5623199061960196,setosa
-2.6395347153845456,setosa
-2.6488623343499187,setosa
-2.7701024260279046,setosa
-2.997406546594907,setosa
-2.209489237783684,setosa
0.9324885323123153,versicolor
-0.5078408838353194,versicolor
0.9278607809442443,versicolor
0.6602837616969373,versicolor
0.23610499331767176,versicolor
0.900174373172165,versicolor
-0.18962247237849983,versicolor
0.8068583125004087,versicolor
1.220690882444349,versicolor
0.376215651066671,versicolor
3.3970387360532532,virginica
2.916750966786066,virginica
3.499920038924535,virginica
1.4441612423295087,virginica
1.9050981488140728,virginica
1.4152358767039033,virginica
1.5271666148145178,virginica
