Componente 1,species
-2.684125625969539,setosa
-2.714141687294325,setosa
-2.8889905690592963,setosa
-2.745342855641409,setosa
-2.7287165365545327,setosa
-2.2808596328444977,setosa
-2.82053775074061,setosa
-2.6261449731466344,setosa
-2.88638273178055,setosa
-2.6727557978209537,setosa
1.284825688858347,versicolor
0.9324885323123162,versicolor
1.46430232199139,versicolor
0.18331771995837443,versicolor
1.0881032577116656,versicolor
0.6416690842580799,versicolor
1.0950606626324433,versicolor
-0.749122669829652,versicolor
1.0441318260534338,versicolor
-0.008745404082892705,versicolor
2.531192727803626,virginica
1.4152358767039042,virginica
2.6166760159956866,virginica
1.9715310530434351,virginica
2.350005920044639,virginica
3.397038736053254,virginica
0.521232243909779,virginica
2.9325870689936853,virginica
2.3212288165733783,virginica
2.916750966786065,virginica
