Componente 1,species
-2.6727557978209546,setosa
-2.786109266188018,setosa
-2.1998203236175864,setosa
-2.5879863998787727,setosa
-2.468820073121341,setosa
-2.6319893872743463,setosa
-2.5873984766893527,setosa
-2.4099324970021785,setosa
-2.6252380498503767,setosa
-2.714451426757708,setosa
0.641669084258079,versicolor
1.0950606626324433,versicolor
-0.1739253716817668,versicolor
0.9447337280198154,versicolor
0.04522697629870276,versicolor
0.9217289224470351,versicolor
1.3320244367220857,versicolor
0.8132906498175405,versicolor
0.13642871155801473,versicolor
2.350005920044638,virginica
2.3212288165733774,virginica
1.6617741536365278,virginica
3.795645422072881,virginica
1.2911320591150197,virginica
2.123608722773894,virginica
3.2306736614320846,virginica
2.159437642489049,virginica
1.9222678009025982,virginica
2.563013375077472,virginica
1.9441097945469652,virginica
