Componente 1,species
-2.5873984766893514,setosa
-2.4099324970021776,setosa
-2.648862334349917,setosa
-2.5987367491005937,setosa
-2.636926878105798,setosa
-2.8662416521186698,setosa
-2.625238049850376,setosa
-2.8006841154482234,setosa
-2.9805020437819905,setosa
-2.5900063139680976,setosa
-0.06812649206835975,versicolor
-0.18962247237849805,versicolor
0.1364287115580165,versicolor
1.3800264359155117,versicolor
0.5880064433398653,versicolor
0.8068583125004096,versicolor
1.2206908824443499,versicolor
0.8150952357666013,versicolor
0.24595767988669337,versicolor
0.1664132171454602,versicolor
2.8416727781038666,virginica
3.2306736614320837,virginica
2.159437642489049,virginica
1.4441612423295096,virginica
1.7812948100451136,virginica
3.0764999316871844,virginica
2.144243314302079,virginica
1.9050981488140746,virginica
1.1693263393414997,virginica
2.1076111432572384,virginica
