Componente 1,species
-2.714141687294325,setosa
-2.8889905690592963,setosa
-2.745342855641409,setosa
-2.2808596328444977,setosa
-2.82053775074061,setosa
-2.6261449731466344,setosa
-2.88638273178055,setosa
-2.6727557978209537,setosa
-2.786109266188017,setosa
-3.22380374386565,setosa
-2.644750389942037,setosa
-2.648296706254384,setosa
-2.1998203236175855,setosa
-2.5879863998787727,setosa
-2.310256215242521,setosa
-2.54370522875716,setosa
-2.3027331822262083,setosa
-2.3557540491237736,setosa
-2.506668906925821,setosa
-2.468820073121341,setosa
-2.631989387274346,setosa
-2.587398476689352,setosa
-2.4099324970021776,setosa
-2.5987367491005946,setosa
-2.6369268781057986,setosa
-2.8662416521186707,setosa
-2.625238049850376,setosa
-2.8006841154482247,setosa
-2.9805020437819914,setosa
-2.5900063139680984,setosa
-2.849368705043098,setosa
-2.405614485097488,setosa
-2.714451426757707,setosa
-2.538148258998944,setosa
-2.83946216764285,setosa
-2.5430857498303974,setosa
-2.703359782335161,setosa
1.284825688858347,versicolor
1.46430232199139,versicolor
0.18331771995837443,versicolor
1.0881032577116656,versicolor
0.6416690842580799,versicolor
1.0950606626324433,versicolor
-0.749122669829652,versicolor
1.0441318260534338,versicolor
-0.008745404082892705,versicolor
0.5116985574475974,versicolor
0.2649765081120501,versicolor
0.9849345104708895,versicolor
-0.1739253716817668,versicolor
0.9447337280198171,versicolor
0.04522697629870276,versicolor
1.1162831773500486,versicolor
0.357888417997307,versicolor
1.298183875358915,versicolor
0.9217289224470369,versicolor
0.7148533259114114,versicolor
1.3320244367220866,versicolor
1.5578021550660681,versicolor
0.8132906498175423,versicolor
-0.3055837780243067,versicolor
-0.06812649206835975,versicolor
0.1364287115580165,versicolor
1.3800264359155126,versicolor
0.5880064433398644,versicolor
0.815095235766603,versicolor
0.24595767988669248,versicolor
0.1664132171454602,versicolor
0.46480028840378296,versicolor
0.8908151984694488,versicolor
0.23054802355945725,versicolor
-0.7045317592446585,versicolor
0.35698149470104923,versicolor
0.3319344799450592,versicolor
0.6425760075543376,versicolor
-0.9064698649488321,versicolor
0.29900084187814446,versicolor
2.531192727803626,virginica
1.4152358767039042,virginica
2.6166760159956866,virginica
1.9715310530434351,virginica
2.350005920044639,virginica
0.521232243909779,virginica
2.9325870689936853,virginica
2.3212288165733783,virginica
1.6617741536365287,virginica
1.8034019529650909,virginica
2.165591796080143,virginica
1.3461635794584543,virginica
1.5859282238732222,virginica
1.9044563747934244,virginica
1.9496890593990681,virginica
3.4870553642902706,virginica
3.795645422072882,virginica
1.3007917126376611,virginica
2.4278179130660416,virginica
1.1990011054655625,virginica
1.3887661316914652,virginica
2.275430503872201,virginica
2.614090473810826,virginica
1.2585081605114876,virginica
1.2911320591150197,virginica
2.123608722773895,virginica
2.3880030160034647,virginica
2.8416727781038684,virginica
3.2306736614320837,virginica
2.159437642489049,virginica
1.7812948100451136,virginica
3.0764999316871844,virginica
2.144243314302079,virginica
1.1693263393414997,virginica
2.1076111432572393,virginica
2.3141547052355973,virginica
1.9222678009025973,virginica
2.563013375077473,virginica
2.4187461827328214,virginica
1.944109794546966,virginica
1.7643457170444279,virginica
1.9009416142184206,virginica
1.3901888619479132,virginica
