Componente 1,species
-2.5069470906518605,setosa
-2.612755230908724,setosa
-2.786109266188017,setosa
-3.22380374386565,setosa
-2.644750389942037,setosa
-2.386039033531142,setosa
-2.6235278752244318,setosa
-2.648296706254384,setosa
-2.1998203236175855,setosa
-2.5879863998787727,setosa
-0.5078408838353194,versicolor
0.5116985574475974,versicolor
0.2649765081120501,versicolor
0.9849345104708895,versicolor
-0.1739253716817668,versicolor
0.9278607809442452,versicolor
0.6602837616969381,versicolor
0.23610499331767265,versicolor
0.9447337280198171,versicolor
0.04522697629870276,versicolor
1.6617741536365287,virginica
1.8034019529650909,virginica
2.165591796080143,virginica
1.3461635794584543,virginica
1.5859282238732222,virginica
1.9044563747934244,virginica
1.9496890593990681,virginica
3.4870553642902706,virginica
3.795645422072882,virginica
1.3007917126376611,virginica
