Componente 1,species
-2.684125625969539,setosa
-2.714141687294325,setosa
-2.8889905690592963,setosa
-2.745342855641409,setosa
-2.7287165365545327,setosa
-2.2808596328444977,setosa
-2.82053775074061,setosa
-2.6261449731466344,setosa
-2.88638273178055,setosa
-2.5069470906518605,setosa
-2.612755230908724,setosa
-3.22380374386565,setosa
-2.644750389942037,setosa
-2.386039033531142,setosa
-2.6235278752244318,setosa
-2.648296706254384,setosa
-2.310256215242521,setosa
-2.54370522875716,setosa
-3.2159394156486134,setosa
-2.3027331822262083,setosa
-2.3557540491237736,setosa
-2.506668906925821,setosa
-2.5623199061960187,setosa
-2.6395347153845448,setosa
-2.6488623343499182,setosa
-2.5987367491005946,setosa
-2.6369268781057986,setosa
-2.8662416521186707,setosa
-2.8006841154482247,setosa
-2.9805020437819914,setosa
-2.5900063139680984,setosa
-2.770102426027904,setosa
-2.849368705043098,setosa
-2.997406546594906,setosa
-2.405614485097488,setosa
-2.2094892377836834,setosa
-2.538148258998944,setosa
-2.83946216764285,setosa
-2.5430857498303974,setosa
-2.703359782335161,setosa
1.284825688858347,versicolor
0.9324885323123162,versicolor
1.46430232199139,versicolor
0.18331771995837443,versicolor
1.0881032577116656,versicolor
-0.749122669829652,versicolor
1.0441318260534338,versicolor
-0.008745404082892705,versicolor
-0.5078408838353194,versicolor
0.5116985574475974,versicolor
0.2649765081120501,versicolor
0.9849345104708895,versicolor
0.9278607809442452,versicolor
0.6602837616969381,versicolor
0.23610499331767265,versicolor
1.1162831773500486,versicolor
0.357888417997307,versicolor
1.298183875358915,versicolor
0.7148533259114114,versicolor
0.9001743731721659,versicolor
1.5578021550660681,versicolor
-0.3055837780243067,versicolor
-0.06812649206835975,versicolor
-0.18962247237849805,versicolor
1.3800264359155126,versicolor
0.5880064433398644,versicolor
0.8068583125004096,versicolor
1.2206908824443499,versicolor
0.815095235766603,versicolor
0.24595767988669248,versicolor
0.1664132171454602,versicolor
0.46480028840378296,versicolor
0.8908151984694488,versicolor
0.23054802355945725,versicolor
-0.7045317592446585,versicolor
0.35698149470104923,versicolor
0.3319344799450592,versicolor
0.3762156510666719,versicolor
0.6425760075543376,versicolor
-0.9064698649488321,versicolor
0.29900084187814446,versicolor
2.531192727803626,virginica
1.4152358767039042,virginica
2.6166760159956866,virginica
1.9715310530434351,virginica
3.397038736053254,virginica
0.521232243909779,virginica
2.9325870689936853,virginica
2.916750966786065,virginica
1.8034019529650909,virginica
2.165591796080143,virginica
1.3461635794584543,virginica
1.5859282238732222,virginica
1.9044563747934244,virginica
1.9496890593990681,virginica
3.4870553642902706,virginica
1.3007917126376611,virginica
2.4278179130660416,virginica
1.1990011054655625,virginica
3.499920038924534,virginica
1.3887661316914652,virginica
2.275430503872201,virginica
2.614090473810826,virginica
1.2585081605114876,virginica
2.3880030160034647,virginica
2.8416727781038684,virginica
1.4441612423295087,virginica
1.7812948100451136,virginica
3.0764999316871844,virginica
2.144243314302079,virginica
1.9050981488140737,virginica
1.1693263393414997,virginica
2.1076111432572393,virginica
2.3141547052355973,virginica
1.4152358767039042,virginica
2.4187461827328214,virginica
1.5271666148145187,virginica
1.7643457170444279,virginica
1.9009416142184206,virginica
1.3901888619479132,virginica
