y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,1.0,1.720943947126109e-18,3.191596346620734e-26
setosa,setosa,1.0,4.436394732936943e-18,3.4092684441517657e-26
setosa,setosa,1.0,3.6933705546138274e-19,1.3473399961192706e-27
setosa,setosa,1.0,5.750457432492031e-20,7.595302215684833e-29
setosa,setosa,1.0,2.9208656222262254e-19,7.525704186732428e-27
setosa,setosa,1.0,2.0045273184242386e-17,8.492723803344643e-25
setosa,setosa,1.0,3.564739320995699e-17,1.6695207192008767e-25
setosa,setosa,1.0,9.86262382756857e-18,3.113848634489537e-26
setosa,setosa,0.9999999999999951,4.781609070164362e-15,1.551078882825031e-22
setosa,setosa,1.0,2.676833784161631e-18,2.376801715844458e-26
versicolor,versicolor,1.1364475972573895e-41,0.9999999121868489,8.781315148988165e-08
versicolor,versicolor,6.0885033348825475e-89,0.9971322605052718,0.0028677394947283653
versicolor,versicolor,1.732163398071596e-62,0.9999957063249187,4.293675081292676e-06
versicolor,versicolor,9.981477017302435e-108,0.9877060880383531,0.012293911961646743
versicolor,versicolor,1.2315992355997013e-56,0.9999865557004163,1.3444299583851178e-05
versicolor,versicolor,1.8055450493791862e-97,0.9839844803323491,0.01601551966765097
versicolor,versicolor,1.4925761356893092e-100,0.9922199415958695,0.007780058404130677
versicolor,versicolor,1.1351422925293788e-64,0.9999837746777328,1.622532226713809e-05
versicolor,versicolor,7.408865477061378e-105,0.9969594509118808,0.003040549088119317
versicolor,versicolor,4.66767016903314e-60,0.9999951014243692,4.898575630747594e-06
virginica,virginica,8.453097004687434e-165,0.0004378902982958101,0.9995621097017043
virginica,virginica,3.362024834611717e-169,0.0037292223002733647,0.9962707776997266
virginica,virginica,7.311811042026832e-198,5.927641422960264e-06,0.9999940723585768
virginica,virginica,3.6945848074200444e-155,0.016272930716962637,0.9837270692830374
virginica,virginica,2.282136669379661e-191,7.445702667332306e-07,0.9999992554297333
virginica,virginica,1.039117710960428e-197,3.634863468582558e-07,0.9999996365136531
virginica,virginica,5.567107291524589e-175,0.002588896071500575,0.9974111039284995
virginica,virginica,2.042910544561908e-295,7.064443956530746e-12,0.9999999999929354
virginica,virginica,7.075e-321,3.891672664416428e-12,0.9999999999961084
virginica,versicolor,7.008814502907637e-128,0.9744505025995635,0.025549497400436487
