y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9999999999999996,4.19651812487426e-16,1.2549853639503525e-22
setosa,setosa,1.0,4.0297591673520294e-16,2.864460558140875e-23
setosa,setosa,1.0,9.598896143963054e-21,1.5104406088546902e-27
setosa,setosa,0.9999999999718467,2.8153167522960218e-11,5.614155714092005e-19
setosa,setosa,0.9999999999999862,1.3833205251671224e-14,3.476563362444436e-21
setosa,setosa,1.0,8.9777495159836e-17,6.77366831915209e-24
setosa,setosa,0.9999999999999876,1.2612335822454262e-14,4.518686478593552e-22
setosa,setosa,1.0,1.768357275745888e-18,4.273086980341035e-25
setosa,setosa,1.0,8.338823941633128e-19,1.4401681921931107e-25
setosa,setosa,1.0,1.4113642221196074e-17,1.4304984812203253e-24
versicolor,virginica,9.748906959644336e-163,0.0819219263962058,0.9180780736037942
versicolor,versicolor,1.0856121813743124e-90,0.9998542461297427,0.00014575387025709456
versicolor,versicolor,1.4577919350387618e-154,0.897466694980338,0.10253330501966205
versicolor,versicolor,1.4011768705632095e-126,0.9979673624218056,0.0020326375781944926
versicolor,versicolor,1.2461671362605784e-107,0.9985518670479644,0.0014481329520355168
versicolor,versicolor,1.7969800573782994e-118,0.9865801051400319,0.013419894859968126
versicolor,versicolor,1.9541837077846633e-144,0.8810795393597209,0.11892046064027892
versicolor,virginica,6.327190329933226e-174,0.03488351254052554,0.9651164874594743
versicolor,versicolor,1.8364705695169463e-127,0.9856914626593939,0.014308537340606282
versicolor,versicolor,1.4800652105166364e-54,0.9999991749780989,8.250219011474163e-07
virginica,virginica,1.73438064149726e-273,4.0841262950951547e-10,0.9999999995915876
virginica,virginica,4.023544570697069e-183,0.003751315347371315,0.9962486846526286
virginica,virginica,0.0,3.6648858702728224e-11,0.9999999999633511
virginica,virginica,9.285523238854619e-172,0.05773319502303069,0.9422668049769694
virginica,virginica,4.7193080207421854e-256,8.639235264855198e-08,0.9999999136076474
virginica,virginica,1.4200537675246782e-263,1.236336246149374e-06,0.9999987636637537
virginica,virginica,2.1807663202717227e-164,0.10050072628732981,0.8994992737126702
virginica,virginica,1.3147594549741903e-170,0.049963591657358745,0.950036408342641
virginica,virginica,6.817557388382306e-247,1.1005992718336207e-06,0.9999988994007282
virginica,virginica,1.113908919587544e-233,0.00019899861419978712,0.9998010013858002
