y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,1.0,2.478062966751897e-16,6.468201015307529e-25
setosa,setosa,0.99999999999996,3.985813808681464e-14,2.940049209174115e-22
setosa,setosa,1.0,1.1988099172224222e-20,6.258539260014591e-28
setosa,setosa,1.0,5.32397253781708e-20,4.059573366618394e-27
setosa,setosa,1.0,7.823989651408187e-17,2.0536168607773251e-25
setosa,setosa,1.0,3.780909401157762e-18,1.2303222374177279e-26
setosa,setosa,1.0,9.436757657589459e-18,9.85260756937405e-26
setosa,setosa,1.0,9.450322407105597e-20,9.43462382950401e-28
setosa,setosa,1.0,6.641007729047418e-18,1.1198711109493647e-26
setosa,setosa,1.0,2.259620504462524e-17,1.3403824966189076e-25
versicolor,versicolor,3.400422062530605e-50,0.9999975093888517,2.4906111482788713e-06
versicolor,versicolor,8.789323543277122e-44,0.9999991975083184,8.024916814844203e-07
versicolor,versicolor,2.5348840226247092e-57,0.9999791173058643,2.088269413587273e-05
versicolor,versicolor,1.9934877617970131e-122,0.6392224969194137,0.3607775030805863
versicolor,versicolor,1.4929992491339795e-89,0.9929691991634637,0.007030800836536094
versicolor,versicolor,6.70714321291076e-95,0.8730087865598704,0.12699121344012965
versicolor,versicolor,3.963021272477666e-102,0.8510512372703517,0.14894876272964827
versicolor,versicolor,2.5310314952277997e-81,0.9995276760492328,0.0004723239507671296
versicolor,versicolor,1.0659344992733467e-66,0.9998356269259618,0.00016437307403807344
versicolor,versicolor,5.2777695417556046e-64,0.99995948328078,4.051671922016568e-05
virginica,virginica,7.7565018128440035e-202,1.939458496276411e-06,0.9999980605415038
virginica,virginica,4.7410581264121285e-229,9.54674402549557e-10,0.9999999990453254
virginica,virginica,2.391697243730169e-187,1.4817756533744972e-06,0.9999985182243467
virginica,versicolor,1.2440856660758367e-118,0.7728135013633916,0.22718649863660847
virginica,versicolor,1.9882626479795986e-138,0.6138397915513277,0.3861602084486723
virginica,virginica,9.696942644610965e-232,2.1645859212402121e-10,0.9999999997835414
virginica,virginica,4.887979347711646e-201,6.437640382932098e-09,0.9999999935623596
virginica,virginica,5.681349789028411e-155,0.002279904027998596,0.9977200959720013
virginica,virginica,4.1905246301293694e-119,0.1735672768639758,0.8264327231360243
virginica,virginica,4.880958941348106e-172,6.290284721603163e-06,0.9999937097152782
