y_true,y_pred,prob_0,prob_1,prob_2
setosa,setosa,0.9652435347222651,0.017977203748483397,0.016779261529251726
setosa,setosa,0.960955828546924,0.021018912473491868,0.018025258979584277
setosa,setosa,0.9636120212619937,0.017689335683689758,0.018698643054316694
setosa,setosa,0.9584257205756558,0.022398007363590527,0.019176272060753962
setosa,setosa,0.9656514823305621,0.017353155527826274,0.016995362141611663
setosa,setosa,0.9516721025858269,0.029534060274157344,0.01879383714001569
setosa,setosa,0.9639803404811872,0.018049384570245484,0.01797027494856727
setosa,setosa,0.9637016674047539,0.019689523305593266,0.016608809289652623
setosa,setosa,0.9531876816436994,0.024073402623577652,0.02273891573272304
setosa,setosa,0.9611717705446,0.021238519696375475,0.017589709759024463
versicolor,versicolor,0.022778997666905745,0.7711160144865188,0.20610498784657535
versicolor,versicolor,0.014617883655172477,0.9338193893966081,0.05156272694821947
versicolor,virginica,0.01855412345409349,0.48014971174079074,0.501296164805116
versicolor,versicolor,0.009327474265751113,0.9677492953640637,0.022923230370185097
versicolor,versicolor,0.012685939334793681,0.8054495421953666,0.18186451846983995
versicolor,versicolor,0.00902594666358505,0.9443150469569599,0.04665900637945502
versicolor,versicolor,0.01517252394265714,0.8519615950046556,0.13286588105268712
versicolor,versicolor,0.03787201992239277,0.9400391588370406,0.022088821240566433
versicolor,versicolor,0.013506296104702345,0.8767101236986201,0.10978358019667732
versicolor,versicolor,0.010063770160258187,0.9785695999968906,0.011366629842851406
virginica,virginica,0.010382881045498464,0.004143961572199379,0.985473157382302
virginica,virginica,0.014560586883464021,0.09745219705020446,0.8879872160663314
virginica,virginica,0.010247174859576135,0.007072968206289961,0.9826798569341338
virginica,virginica,0.01042272348977168,0.012033412039976581,0.9775438644702518
virginica,virginica,0.010131087170782704,0.0049712396436442634,0.984897673185573
virginica,virginica,0.014681974688041544,0.01593220601846067,0.9693858192934979
virginica,versicolor,0.01624982788934,0.7908811595056181,0.192869012605042
virginica,virginica,0.011147461960901703,0.006973307706171049,0.9818792303329273
virginica,virginica,0.010804817921523244,0.003978727220968805,0.9852164548575079
virginica,virginica,0.012400218490470134,0.016249105783093284,0.9713506757264364
